text,emotion,emotion_code,processed_text
"Uh-hmm—Wait! It gets better. Um, yeah I was in Barcelona.",happiness,0,"Uh-hmm—Wait ! It gets better . Um , yeah I was in Barcelona ."
I studied for a year in Barcelona.,neutral,6,I studied for a year in Barcelona .
"Anyway, umm so I was um, I was hiking",neutral,6,"Anyway , umm so I was um , I was hiking"
I love hiking!,happiness,0,I love hiking !
Oh that’s great! I was hiking along the foothills of Mount Tibidaybo,happiness,0,Oh that’s great ! I was hiking along the foothills of Mount Tibidaybo
"So? Congratulations you two, I didn’t even know you got married.",surprise,4,"So ? Congratulations you two , I didn’t even know you got married ."
Oh we-we didn’t.,happiness,0,Oh we-we didn’t .
No-no. We,fear,3,No-no . We
"Um uh…We’re-we’re just having this baby together but uh, uh that’s all.",neutral,6,"Um uh…We’re-we are just having this baby together but uh , uh that’s all ."
Why?!!,surprise,4,Why ? ! !
"Uh well umm…we’re just not in that place, y’know? But we’re very excited about this.",neutral,6,"Uh well umm…we are just not in that place , you know ? But we are very excited about this ."
Oh. Well then shut me up.,neutral,6,Oh . Well then shut me up .
Just tell me how.,neutral,6,Just tell me how .
"Uh-oh, I feel another one coming.",fear,3,"Uh-oh , I feel another one coming ."
"Let it go, Ross.",neutral,6,"Let it go , Ross ."
"Yeah, well, you didn't know Chi Chi.",neutral,6,"Yeah , well , you didn't know Chi Chi ."
Do you all promise?,neutral,6,Do you all promise ?
Chandler? Do you promise to be good?,neutral,6,Chandler ? Do you promise to be good ?
"You can come in, but your filter-tipped little buddy has to stay outside!",happiness,0,"You can come in , but your filter-tipped little buddy has to stay outside !"
"Hey, Pheebs.",neutral,6,"Hey , Pheebs ."
Dear Ms. Buffay.,neutral,6,Dear Ms . Buffay .
Thank you for calling attention to our error.,neutral,6,Thank you for calling attention to our error .
We have credited your account with five hundred dollars.,neutral,6,We have credited your account with five hundred dollars .
"We're sorry for the inconvenience, and hope you'll accept this-  -",neutral,6,"We're sorry for the inconvenience , and hope you will accept this- -"
"Oh my God, honey we are so meant to be together. We both have copies of the",neutral,6,"Oh my God , honey we are so meant to be together . We both have copies of the"
"Honey, both yours.",neutral,6,"Honey , both yours ."
Hey! Great advice on that Joey thing!,happiness,0,Hey ! Great advice on that Joey thing !
Yeah? The work problem?,neutral,6,Yeah ? The work problem ?
Oh it was perfect! I mean it really felt like he was my friend again.,happiness,0,Oh it was perfect ! I mean it really felt like he was my friend again .
What problem did you tell him you had?,neutral,6,What problem did you tell him you had ?
"Oh that’s not important. The point is, I really—I think everything’s gonna be okay.",neutral,6,"Oh that’s not important . The point is , I really—I think everything’s gonna be okay ."
"Okay, I’ve got some Ones, you wanna put them in her panties?",neutral,6,"Okay , I’ve got some Ones , you wanna put them in her panties ?"
"No thanks, Mom!",disgust,5,"No thanks , Mom !"
"Ha-ha, it’s not my baby, ha-ha-ha!",anger,2,"Ha-ha , it is not my baby , ha-ha-ha !"
"Very good,  so good.",happiness,0,"Very good , so good ."
"I really, really enjoyed it. Very exotic.",happiness,0,"I really , really enjoyed it . Very exotic ."
"Well, I just checked our messages and Joshua didn’t call.",sadness,1,"Well , I just checked our messages and Joshua didn’t call ."
I mean you’d think he’d be worried about me not showing up at his club.,sadness,1,I mean you’d think he’d be worried about me not showing up at his club .
"Ugh, you know what makes it so much worse, Ross is all happy in Vermont!",sadness,1,"Ugh , you know what makes it so much worse , Ross is all happy in Vermont !"
Come on! Look where you are!!,happiness,0,Come on ! Look where you are ! !
"When you get a sec, another round of daiquiris.",neutral,6,"When you get a sec , another round of daiquiris ."
"Remember, a virgin for me please.",neutral,6,"Remember , a virgin for me please ."
Oh! And don’t let me leave without getting the name of that carpet guy.,neutral,6,Oh ! And do not let me leave without getting the name of that carpet guy .
"Ahh, come on! Y’know what—y’know what, I think I’m just gonna go home and call Kathy.",neutral,6,"Ahh , come on ! You know what—you know what , I think I am just gonna go home and call Kathy ."
"Well, if you think it will help.",neutral,6,"Well , if you think it will help ."
That was a test!,fear,3,That was a test !
In a couple of hours I’m gonna get really drunk and wanna call Kathy and you guys are gonna have to stop me!,fear,3,In a couple of hours I am gonna get really drunk and wanna call Kathy and you guys are gonna have to stop me !
"And then after that, I’m gonna get so drunk, I’m gonna wanna call Janice",fear,3,"And then after that , I am gonna get so drunk , I am gonna wanna call Janice"
You should! How is she?,surprise,4,You should ! How is she ?
Ohhh!!,anger,2,Ohhh ! !
I think somebody needs another lap dance.,happiness,0,I think somebody needs another lap dance .
"All right, I definitely taste nutmeg.",neutral,6,"All right , I definitely taste nutmeg ."
You do?,surprise,4,You do ?
"You don’t?  Well, that’s the difference between a professional and a layman.",surprise,4,"You do not ? Well , that’s the difference between a professional and a layman ."
That and arrogance.,anger,2,That and arrogance .
Hey! How was sailing?,happiness,0,Hey ! How was sailing ?
Wow thanks!,happiness,0,Wow thanks !
Joe?,fear,3,Joe ?
"Uh, you’ve had a lot of sex right?",neutral,6,"Uh , you’ve had a lot of sex right ?"
"When? Today? Some, not a lot.",surprise,4,"When ? Today ? Some , not a lot ."
"Well, it’s just the reason that I’m asking is because I kind of eh, uh, I was unable to—I mean I really wanted to, but I couldn’t….",fear,3,"Well , it is just the reason that I am asking is because I kind of eh , uh , I was unable to—I mean I really wanted to , but I couldn’t… ."
"There huh—hmm, there-there was an incident.",fear,3,"There huh—hmm , there-there was an incident ."
"Don’t worry about that man, that happens.",neutral,6,"Do not worry about that man , that happens ."
It’s happened to you?,surprise,4,It is happened to you ?
Yeah! Once.,neutral,6,Yeah ! Once .
"Well, what’d you do?",surprise,4,"Well , what’d you do ?"
I did it anyway.,neutral,6,I did it anyway .
‘Sup? ‘Sup dude?,neutral,6,‘Sup ? ‘Sup dude ?
"Take whatever you want, just please don’t hurt me.",fear,3,"Take whatever you want , just please do not hurt me ."
So you’re playing a little,neutral,6,So you are playing a little
"Yes, on a scale from 1 to 10, 10 being the dumbest a person can look, you are definitely 19.",disgust,5,"Yes , on a scale from 1 to 10 , 10 being the dumbest a person can look , you are definitely 19 ."
"Come on man, really how old?!",surprise,4,"Come on man , really how old ? !"
"Young! You’re a man-child okay?! Now go get changed because everybody’s ready and please, oh please, keep my underwear!",disgust,5,"Young ! You are a man-child okay ? ! Now go get changed because everybody’s ready and please , oh please , keep my underwear !"
And they knew about it?,surprise,4,And they knew about it ?
"Okay, well Ross, what is this really about?",surprise,4,"Okay , well Ross , what is this really about ?"
"Look, this is my home and I want to be able to come and go whenever I want!",anger,2,"Look , this is my home and I want to be able to come and go whenever I want !"
"Okay, I will find someplace else to do the rest of my appointments. I just don’t know what the big deal is!",anger,2,"Okay , I will find someplace else to do the rest of my appointments . I just do not know what the big deal is !"
"The big deal is I don’t want naked, greasy strangers in my apartment when I want to kick back with a puzzle—beer! Cold beer.",disgust,5,"The big deal is I do not want naked , greasy strangers in my apartment when I want to kick back with a puzzle—beer ! Cold beer ."
"Okay, look, he's not gonna hurt them, right?",neutral,6,"Okay , look , he's not gonna hurt them , right ?"
Do you always have to bring him here?,anger,2,Do you always have to bring him here ?
I didn't wanna leave him alone.,neutral,6,I didn't wanna leave him alone .
Alright?,neutral,6,Alright ?
We- we had our first fight this morning.,neutral,6,We- we had our first fight this morning .
I think it has to do with my working late.,neutral,6,I think it has to do with my working late .
"I said some things that I didn't mean, and he- he threw some faeces...",neutral,6,"I said some things that I didn't mean , and he- he threw some faeces . . ."
"Y'know, if you're gonna work late, I could look in on him for you.",neutral,6,"Y'know , if you are gonna work late , I could look in on him for you ."
"Oh, that'd be great!",happiness,0,"Oh , that'd be great !"
"Okay, but if you do, make sure it seems like you're there to see him, okay, and you're not like doing it as a favour to me.",neutral,6,"Okay , but if you do , make sure it seems like you are there to see him , okay , and you are not like doing it as a favour to me ."
"Okay, but if he asks, I'm not going to lie.",neutral,6,"Okay , but if he asks , I am not going to lie ."
Check this out.,neutral,6,Check this out .
It says here that there’s a place you can go to rent videos of all the museums!,surprise,4,It says here that there’s a place you can go to rent videos of all the museums !
"""It’s almost as good as being there.""",neutral,6,"""It is almost as good as being there . """
It’s better! You can’t go to a museum in your underwear!,happiness,0,It is better ! You cannot go to a museum in your underwear !
Oh-ho! I bet the British version is gooooood!,happiness,0,Oh-ho ! I bet the British version is gooooood !
"Uh, may I help you?",neutral,6,"Uh , may I help you ?"
"Yeah, I talked to you on the phone, I’m the lady that got stuck with the racecar bed.",neutral,6,"Yeah , I talked to you on the phone , I am the lady that got stuck with the racecar bed ."
"Look, it’s like I told you, there’s nothing I can do. You signed for it, Monica Velula Geller.",neutral,6,"Look , it is like I told you , there’s nothing I can do . You signed for it , Monica Velula Geller ."
"All right, Jester man, look we wanna see the king.",neutral,6,"All right , Jester man , look we wanna see the king ."
Nobody sees the king!,anger,2,Nobody sees the king !
"Oh-ho-kay, I’m talking to the king.",neutral,6,"Oh-ho-kay , I am talking to the king ."
Hey! You can’t go back there!,surprise,4,Hey ! You cannot go back there !
Oh my God.,surprise,4,Oh my God .
"So, this must be kinda neat for ya, huh?",neutral,6,"So , this must be kinda neat for ya , huh ?"
"I mean, your Dad tells me that you get a couple of days off school, and you, you ah, don’t have to sell those cookies anymore.",neutral,6,"I mean , your Dad tells me that you get a couple of days off school , and you , you ah , do not have to sell those cookies anymore ."
"Well, I kinda wanted to sell the cookies. The girl who sells the most wins a trip to Spacecamp, and gets to sit in a",sadness,1,"Well , I kinda wanted to sell the cookies . The girl who sells the most wins a trip to Spacecamp , and gets to sit in a"
"Wow, you ah, you really like all this space stuff, huh?",surprise,4,"Wow , you ah , you really like all this space stuff , huh ?"
